Nombre,Latitud,Longitud
CENTRO DE SALUD EL SALTO,20.51624484,-103.1825028
CENTRO DE SALUD EL SALVADOR,21.01866076,-103.7193531
CENTRO DE SALUD EL TECUAN,21.6810579,-102.0224872
CENTRO DE SALUD EL TEQUESQUITE,20.066507,-105.30338
CENTRO DE SALUD EL TUITO,20.31961828,-105.3225789
CENTRO DE SALUD EL TULE,20.0275,-105.244
CENTRO DE SALUD EL TULILLO,19.72820482,-103.1220839
CENTRO DE SALUD EL VALLE,20.489599,-102.53386
CENTRO DE SALUD EL ZAPOTE,20.6546649,-103.4169469
CENTRO DE SALUD EL ZAPOTE ZAPOPAN,20.654801,-103.417001
CENTRO DE SALUD ENCINILLAS,21.973645,-101.740799
CENTRO DE SALUD ESTACIÓN PEDRITO,21.13395112,-101.9132782
CENTRO DE SALUD ESTACIÓN SAN JUAN,21.4244345,-102.246371
CENTRO DE SALUD ESTANCIA DE AYONES,20.881869,-104.08813
CENTRO DE SALUD ETZATLAN,20.76702634,-104.0775373
CENTRO DE SALUD EX-HDA. DE ZAPOTLANEJO,20.45517128,-103.1682357
CENTRO DE SALUD FERRERIA,19.7431636,-103.3333657
CENTRO DE SALUD FRANCISCO PRIMO DE VERDAD,21.74570302,-101.8276192
CENTRO DE SALUD FRANCISCO SARABIA,20.610128,103.435834
CENTRO DE SALUD FRANCISCO SARABIA ZAPOPAN,20.610201,-103.436001
CENTRO DE SALUD FRANCISCO VILLA,19.385897,-104.969397
CENTRO DE SALUD GARGANTILLO,20.0173003,-105.3453249
CENTRO DE SALUD GÓMEZ FARIAS,19.79525148,-103.478661
CENTRO DE SALUD GRAL. ANDRÉS,20.300873,-103.607365
CENTRO DE SALUD GUACHINANGO,20.5747145,-104.3802767
CENTRO DE SALUD GUADALAJARA 3,20.7075763,-103.3546991
CENTRO DE SALUD GUADALUPE DE LERMA,20.3406,-102.361
CENTRO DE SALUD GUADALUPE VÍCTORIA,21.700723,-101.61831
CENTRO DE SALUD HOGARES DE NUEVO MÉXICO,20.7676138,-103.4205133
CENTRO DE SALUD HOGARES DE NUEVO MEXICO ZAPOPAN,20.767001,-103.421001
CENTRO DE SALUD HOSTOTIPAQUILLO,21.06170818,-104.0492332
CENTRO DE SALUD HUACASCO,22.217601,-103.090755
CENTRO DE SALUD HUEJUCAR,22.359607,-103.212426
CENTRO DE SALUD HUESCALAPA,19.639468,-103.450615
CENTRO DE SALUD HUILACATITLAN,21.865448,-103.770822
CENTRO DE SALUD HUISQUILCO,21.137081,-102.979856
CENTRO DE SALUD IXCATAN,20.8611704,-103.3419271
CENTRO DE SALUD IXTAPA,20.71532833,-105.2002704
CENTRO DE SALUD IXTAPA 2,20.711425,-105.2140885
CENTRO DE SALUD IXTLÁHUACAN DE LOS MEMBRILLOS,20.34954563,-103.1917451
CENTRO DE SALUD IXTLAHUACAN DE SANTIAGO,19.9979895,-104.185183
CENTRO DE SALUD IXTLAHUACÁN DEL RÍO,20.866839,-103.240062
CENTRO DE SALUD JALOCOTE,19.765528,-104.351875
CENTRO DE SALUD JALOSTOTITLÁN,21.171926,-102.458631
CENTRO DE SALUD JALPA,20.036289,-103.935558
CENTRO DE SALUD JALPILLA,21.18192008,-103.724912
CENTRO DE SALUD JALUCO,19.23004577,-104.6877587
CENTRO DE SALUD JAMAY,20.29373522,-102.7127693
CENTRO DE SALUD JARDINES DE SAN FRANCISCO,20.6658102,-103.27967
CENTRO DE SALUD JARDINES DE SAN FRANCISCO GUADALAJARA,20.665601,-103.280001
CENTRO DE SALUD JAUJA,20.5862147,-103.225792
CENTRO DE SALUD JAUJA TONALA,20.586101,-103.225871
CENTRO DE SALUD JESÚS MARÍA,20.60710191,-102.2221345
CENTRO DE SALUD JILOTLÁN DE LOS DOLORES,19.36786119,-103.0174364
CENTRO DE SALUD JIQUILPAN,19.780081,-103.776318
CENTRO DE SALUD JOCOTEPEC,20.2804942,-103.4310693
CENTRO DE SALUD JOSÉ MA. MORELOS,19.6831141,-105.1863337
CENTRO DE SALUD JOSÉ MA. PINO SUÁREZ,19.94529855,-105.3283197
CENTRO DE SALUD JOSEFINO DE ALLENDE,20.72057482,-102.0847776
CENTRO DE SALUD JUAN GIL PRECIADO,19.6038824,-105.070382
CENTRO DE SALUD JUAN GIL PRESIADO,20.372,-103.727
CENTRO DE SALUD JUANACATLÁN,20.03311781,-103.6889468
CENTRO DE SALUD JUANACATLÁN,20.1922,-104.254
CENTRO DE SALUD JUANACATLÁN,20.50791609,-103.1676668
CENTRO DE SALUD JUANACATLAN TAPALPA,20.032701,-103.687001
CENTRO DE SALUD JUCHITLAN,20.084969,-104.100369
CENTRO DE SALUD JUCHITLÁN,21.04267942,-103.0581363
CENTRO DE SALUD LA ALAMEDA,20.49656911,-103.2500572
CENTRO DE SALUD LA ALAMEDA TLAJOMULCO DE ZUÑIGA,20.496584,-103.250158
CENTRO DE SALUD LA AURORA Y LA ESPERANZA,20.7077798,-103.3076275
CENTRO DE SALUD LA AURORA Y LA ESPERANZA GUADALAJARA,20.710001,-103.307001
CENTRO DE SALUD LA BARCA,20.2818679,-102.5489799
CENTRO DE SALUD LA CAÑADA,20.377238,-103.262375
CENTRO DE SALUD LA CAPILLA,20.44760448,-103.1988775
CENTRO DE SALUD LA CIÉNEGA,19.835266,-104.139822
CENTRO DE SALUD LA COFRADIA,20.055989,-104.098461
CENTRO DE SALUD LA CONCEPCION,20.3491,-102.331
CENTRO DE SALUD LA CONCEPCIÓN,19.4934,-104.562
CENTRO DE SALUD LA CUESTA,20.1808,-104.817
CENTRO DE SALUD LA DURAZNERA,20.59386729,-103.3190757
CENTRO DE SALUD LA DURAZNERA SAN PEDRO TLAQUEPAQUE,20.59397,-103.319039
CENTRO DE SALUD LA ESTANZUELA,20.67198514,-103.8250656
CENTRO DE SALUD LA GLORIA,19.94111714,-105.3700774
CENTRO DE SALUD LA HUIZACHERA,20.56065995,-103.3322137
CENTRO DE SALUD LA HUIZACHERA TLAJOMULCO DE ZUÑIGA,20.560576,-103.332189
CENTRO DE SALUD LA ISLA,20.4873898,-102.3510163
CENTRO DE SALUD LA LAGUNA ( EL BAJIO ),21.37868221,-101.9426511
CENTRO DE SALUD LA LAJA,20.57883121,-103.1243822
CENTRO DE SALUD LA LAJA,20.583982,-104.522197
CENTRO DE SALUD LA LOMA,19.42992844,-102.6624949
CENTRO DE SALUD LA MAGDALENA,20.80803735,-103.4619483
CENTRO DE SALUD LA MAGDALENA ZAPOPAN,20.808001,-103.462001
CENTRO DE SALUD LA MANZANILLA,19.287639,-104.783639
CENTRO DE SALUD LA MANZANILLA DE LA PAZ,20.00642693,-103.153134
CENTRO DE SALUD LA MANZANILLA DE LA PAZ LA MANZANILLA DE LA PAZ,20.006617,-103.153174
CENTRO DE SALUD LA MARTINICA,20.7469,-103.367
CENTRO DE SALUD LA MESA Y FRESNO,19.6239,-103.515
CENTRO DE SALUD LA MORA,20.55227664,-103.1010677
CENTRO DE SALUD LA NOGALERA,20.6323038,-103.355569
CENTRO DE SALUD LA NOGALERA GUADALAJARA,20.632501,-103.343001
CENTRO DE SALUD LA PAZ,21.81429552,-101.7650996
CENTRO DE SALUD LA PAZ DE ORDAZ,20.3444781,-102.5313918
CENTRO DE SALUD LA PRESA,21.777635,-101.816924
CENTRO DE SALUD LA PURISIMA,20.6053422,-102.4672215
CENTRO DE SALUD LA PURÍSIMA,20.69911815,-103.0351416
CENTRO DE SALUD LA RIBERA,20.3505,-102.286
CENTRO DE SALUD LA VEGA,20.5857078,-103.8599118
CENTRO DE SALUD LA VENTA DEL ASTILLERO,20.7267,-103.546
CENTRO DE SALUD LA VILLITA,20.58685633,-104.1713261
CENTRO DE SALUD LABOR DE RIVERA,20.67558876,-103.8789306
CENTRO DE SALUD LAGOS DE ORIENTE,20.6693819,-103.2900035
CENTRO DE SALUD LAGOS DE ORIENTE GUADALAJARA,20.669301,-103.290001
CENTRO DE SALUD LAGUNILLAS,19.765794,-104.351567
CENTRO DE SALUD LAGUNILLAS,19.839451,-102.760804
CENTRO DE SALUD LAGUNILLAS,20.202263,-103.734107
CENTRO DE SALUD LAS BOCAS,22.323045,-103.26942
CENTRO DE SALUD LAS CRUCES,21.02348543,-103.1126226
CENTRO DE SALUD LAS CRUCES,21.22912129,-101.856673
CENTRO DE SALUD LAS JUNTAS,20.60951279,-103.3364483
CENTRO DE SALUD LAS JUNTAS,20.70242066,-105.244917
CENTRO DE SALUD LAS JUNTAS SAN PEDRO TLAQUEPAQUE,20.609201,-103.337001
CENTRO DE SALUD LAS PALMAS,20.82396352,-105.1024604
CENTRO DE SALUD LAS PINTITAS,20.55591359,-103.3024227
CENTRO DE SALUD LAS TROJES,20.33377499,-103.3286052
CENTRO DE SALUD LÁZARO CÁRDENAS,19.888396,-102.835151
CENTRO DE SALUD LÁZARO CÁRDENAS,20.6248396,-103.379536
CENTRO DE SALUD LIBERTAD,20.6717226,-103.2927359
CENTRO DE SALUD LIBERTAD GUADALAJARA,20.681601,-103.290001
CENTRO DE SALUD LLANO GRANDE CACALUTA,20.037291,-104.874366
CENTRO DE SALUD LLANO GRANDE DE IPALA,20.31182932,-105.4794806
CENTRO DE SALUD LOMA BONITA,20.6293253,-103.4046372
CENTRO DE SALUD LOMA BONITA,20.65321306,-103.2488944
CENTRO DE SALUD LOMA BONITA TONALA,20.652901,-103.250001
CENTRO DE SALUD LOMA BONITA ZAPOPAN,20.629201,-103.405001
CENTRO DE SALUD LOMAS DE LA PRIMAVERA,20.63913816,-103.4720263
CENTRO DE SALUD LOMAS DE TABACHINES,20.747,-103.356
CENTRO DE SALUD LOMAS DEL 4,20.588,-103.348
CENTRO DE SALUD LOMAS DEL 4 SAN PEDRO TLAQUEPAQUE,20.588001,-103.348001
CENTRO DE SALUD LOMAS DEL CAMICHÍN,20.6294,-103.275
CENTRO DE SALUD LOMAS DEL CAMICHIN TONALA,20.629401,-103.275001
CENTRO DE SALUD LOMAS DEL GALLO,20.6762194,-103.273736
CENTRO DE SALUD LOMAS DEL GALLO GUADALAJARA,20.676801,-103.274001
CENTRO DE SALUD LOMAS DEL PARAISO,20.7273508,-103.3247793
CENTRO DE SALUD LOMAS DEL PARAISO GUADALAJARA,20.727947,-103.324857
CENTRO DE SALUD LOS AMOLES,22.058213,-103.930026
CENTRO DE SALUD LOS AZULITOS,21.84663386,-101.9664718
CENTRO DE SALUD LOS CAJETES,20.5908903,-103.425952
CENTRO DE SALUD LOS CAJETES ZAPOPAN,20.622101,-103.438001
CENTRO DE SALUD LOS CEDROS,20.389744,-103.233266
CENTRO DE SALUD LOS DOLORES,20.80537,-102.528481
CENTRO DE SALUD LOS GUAJES,20.086819,-104.025908
CENTRO DE SALUD LOS LINDOS,19.88633,-104.969155
CENTRO DE SALUD LOS MEZQUITES,20.54856999,-104.0625894
CENTRO DE SALUD MAGDALENA,20.91118842,-103.9883831
CENTRO DE SALUD MAMATLA,21.601511,-103.828459
CENTRO DE SALUD MANALISCO,21.062797,-102.921599
CENTRO DE SALUD MANUEL MARTÍNEZ VALADEZ,20.83382,-102.123085
CENTRO DE SALUD MARGARITAS,20.4582033,-102.472636
CENTRO DE SALUD MASCUALA,20.77081329,-103.2736176
CENTRO DE SALUD MATANCILLAS,21.890888,-101.650491
CENTRO DE SALUD MATANZAS,21.633077,-101.654086
CENTRO DE SALUD MATATLÁN,20.70797742,-103.1491168
CENTRO DE SALUD MECHOACANEJO,21.5397467,-102.5957127
CENTRO DE SALUD MERCADO BOLA ZAPOPAN,20.727601,-103.368001
CENTRO DE SALUD MESA COLORADA,20.76087626,-103.3372705
CENTRO DE SALUD MESA DE OCOTES,20.76553186,-103.3510893
CENTRO DE SALUD MESA DEL TIRADOR,21.793115,-104.040259
CENTRO DE SALUD MESÓN DE LOS SAUCES,21.57792385,-102.1427393
CENTRO DE SALUD MEXTICACAN,21.26827,-102.779233
CENTRO DE SALUD MEZCALA,20.33631021,-103.0183247
CENTRO DE SALUD MEZCALA,20.952597,-102.845683
CENTRO DE SALUD MEZQUITIC,22.386372,-103.723372
CENTRO DE SALUD MIGUEL HIDALGO NUEVO,19.362669,-104.895369
CENTRO DE SALUD MILPILLAS,20.5034039,-102.534997
CENTRO DE SALUD MINILLAS,22.494977,-103.635924
CENTRO DE SALUD MIRAMAR,20.63477979,-103.4484709
CENTRO DE SALUD MIRAMAR ZAPOPAN,20.634901,-103.448001
CENTRO DE SALUD MIRANDILLA,20.940381,-102.546728
CENTRO DE SALUD MIRAPLANES,20.150339,-104.174
CENTRO DE SALUD MIXTLAN,20.4430308,-104.4081732
CENTRO DE SALUD N°1,20.6738645,-103.3331137
CENTRO DE SALUD NAVAJAS,20.53520005,-103.6801727
CENTRO DE SALUD NAVIDAD,20.5726,-104.673
CENTRO DE SALUD NEXTIPAC,20.7656508,-103.5224358
CENTRO DE SALUD NICOLÁS R. CASILLAS,20.5478,-103.46785
CENTRO DE SALUD NICOLAS R. CASILLAS TLAJOMULCO DE ZUÑIGA,20.547701,-103.468001
CENTRO DE SALUD NIGROMANTE,19.6634863,-103.0907084
CENTRO DE SALUD NOSTIC,22.31929,-103.736115
CENTRO DE SALUD NUEVA COLONIA,22.31147,-104.02614
CENTRO DE SALUD NUEVA ESPANA GUADALAJARA,20.614501,-103.391001
CENTRO DE SALUD NUEVA ESPAÑA,20.6145649,-103.3906883
CENTRO DE SALUD NUEVA SANTA MARÍA,21.3482673,-101.9460871
CENTRO DE SALUD NUEVO MÉXICO,20.76792203,-103.4468107
CENTRO DE SALUD NUEVO MEXICO ZAPOPAN,20.767601,-103.447001
CENTRO DE SALUD NUEVO VERGEL,20.75259088,-103.3629911
CENTRO DE SALUD OCONAHUA,20.74397835,-104.1575524
CENTRO DE SALUD OCOTA DE LA SIERRA,21.853119,-104.211794
CENTRO DE SALUD OCOTLÁN,20.35057067,-102.7631682
CENTRO DE SALUD OJO ZARCO,20.72325493,-102.1549842
CENTRO DE SALUD OTATLAN,20.44066451,-102.8029294
CENTRO DE SALUD PABELO,19.881908,-104.636689
CENTRO DE SALUD PACANA,20.60125544,-103.8196261
CENTRO DE SALUD PALOS ALTOS,20.87004944,-103.1532475
CENTRO DE SALUD PARAISOS DEL COLLI ZAPOPAN,20.649201,-103.449001
CENTRO DE SALUD PASO DE PIEDRA,19.97758271,-102.9509742
CENTRO DE SALUD PASO DEL CUARENTA,21.50207892,-101.7501248
CENTRO DE SALUD PEGUEROS,20.9552,-102.667353
CENTRO DE SALUD PIHUAMO,19.25167648,-103.3789231
CENTRO DE SALUD PINTAS DE ABAJO,20.58165641,-103.3309102
CENTRO DE SALUD PINTAS DE ABAJO SAN PEDRO TLAQUEPAQUE,20.581671,-103.330831
CENTRO DE SALUD POLANQUITO,20.6174141,-103.3730385
CENTRO DE SALUD POLANQUITO GUADALAJARA,20.617301,-103.373001
CENTRO DE SALUD PONCITLAN,20.37912,-102.9278339
CENTRO DE SALUD POPOTITA,22.04375,-104.29121
CENTRO DE SALUD PORTEZUELO,20.4135821,-102.522915
CENTRO DE SALUD POTRERILLOS,20.33775088,-103.3762995
CENTRO DE SALUD PRIMERO DE MAYO,21.46618116,-101.8310336
CENTRO DE SALUD PUEBLO NUEVO,22.218022,-104.060572
CENTRO DE SALUD PUENTE GRANDE,20.57003761,-103.1555098
CENTRO DE SALUD PUERTO VALLARTA (CENTRO),20.613943,-105.23166
CENTRO DE SALUD PUNTA PERULA,19.590219,-105.128558
CENTRO DE SALUD QUILA,20.354389,-104.082689
CENTRO DE SALUD QUITUPAN,19.9276432,-102.8721247
CENTRO DE SALUD RAFAEL CUEVA ZEPEDA,20.649718,-105.220762
CENTRO DE SALUD RANCHO NUEVO,20.7183475,-103.3262664
CENTRO DE SALUD RANCHO NUEVO GUADALAJARA,20.718301,-103.326001
CENTRO DE SALUD RINCON DE MIRANDILLAS,20.3003,-104.696
CENTRO DE SALUD RODOLFO MORAN GONZÁLEZ,21.36056349,-101.8910595
CENTRO DE SALUD ROSALES,20.621456,-102.152744
CENTRO DE SALUD RURAL DE TECHALUTA,20.07534,-103.549116
CENTRO DE SALUD SALITRE EL,20.50366965,-103.8577616
CENTRO DE SALUD SAN AGUSTÍN,20.28659226,-102.6339992
CENTRO DE SALUD SAN ANDRÉS,20.92376376,-104.0892203
CENTRO DE SALUD SAN ANDRÉS COHAMIATA,22.194442,-104.245282
CENTRO DE SALUD SAN ANDRÉS I,19.82016075,-103.4695872
CENTRO DE SALUD SAN ANDRÉS I,20.670428,-103.299263
CENTRO DE SALUD SAN ANTONIO,19.790558,-103.88904
CENTRO DE SALUD SAN ANTONIO DE LOS VÁZQUEZ,20.81598532,-103.1477329
CENTRO DE SALUD SAN ANTONIO DE RIVAS,20.35,-102.427
CENTRO DE SALUD SAN ANTONIO JUANACAXTLE,20.53018646,-103.1556211
CENTRO DE SALUD SAN ANTONIO MATUTE,20.562653,-103.954657
CENTRO DE SALUD SAN CLEMENTE,20.080919,-104.251758
CENTRO DE SALUD SAN CRISTÓBAL DE LA BARRANCA,21.046282,-103.427433
CENTRO DE SALUD SAN CRISTÓBAL ZAPOTITÁN,20.22620135,-103.3720293
CENTRO DE SALUD SAN DIEGO DE ALEJANDRIA,20.99264273,-101.9918245
CENTRO DE SALUD SAN ESTEBAN,20.79866716,-103.3757918
CENTRO DE SALUD SAN FELIPE DE HIJAR,20.9013,-104.722
CENTRO DE SALUD SAN FRANCISCO DE ASIS,20.598116,-102.562423
CENTRO DE SALUD SAN FRANCISCO DE RIVAS,20.3390657,-102.5697104
CENTRO DE SALUD SAN GABRIEL,19.74816503,-103.7723719
CENTRO DE SALUD SAN GASPAR,21.29092997,-102.5015818
CENTRO DE SALUD SAN GASPAR DE LAS FLORES,20.6757,-103.244
CENTRO DE SALUD SAN GASPAR DE LAS FLORES TONALA,20.675701,-103.244001
CENTRO DE SALUD SAN IGNACIO,20.744154,-102.535924
CENTRO DE SALUD SAN IGNACIO OJO DE AGUA,20.6547,-103.936
CENTRO DE SALUD SAN ISIDRO,20.57203916,-102.7128057
CENTRO DE SALUD SAN ISIDRO MAZATEPEC,20.52224089,-103.6145915
CENTRO DE SALUD SAN ISIDRO MAZATEPEC TALA,20.522078,-103.614604
CENTRO DE SALUD SAN ISIDRO ZAPOPAN,20.79106012,-103.3524209
CENTRO DE SALUD SAN JACINTO,20.39640995,-103.0574509
CENTRO DE SALUD SAN JOSÉ CASAS CAIDAS,20.42321944,-102.4403307
CENTRO DE SALUD SAN JOSÉ DE GRACIA,20.097035,-103.438075
CENTRO DE SALUD SAN JOSÉ DE GRACIA,20.6749223,-102.566658
CENTRO DE SALUD SAN JOSÉ DE LA PAZ,20.54948102,-102.0580459
CENTRO DE SALUD SAN JOSÉ DE LAS FLORES,20.64676488,-102.9700096
CENTRO DE SALUD SAN JOSÉ DE LAS MORAS,20.32485847,-102.5916445
CENTRO DE SALUD SAN JOSÉ DE LOS MARQUEZ,22.356583,-103.334038
CENTRO DE SALUD SAN JOSÉ DE LOS REYNOSO,21.072664,-102.283933
CENTRO DE SALUD SAN JOSÉ DE MADERAS,22.687359,-103.834747
CENTRO DE SALUD SAN JOSÉ DEL CARMEN,19.46456333,-103.7668135
CENTRO DE SALUD SAN JOSÉ DEL CASTILLO,20.51749364,-103.2337516
CENTRO DE SALUD SAN JOSÉ DEL TULE,19.470335,-103.306864
CENTRO DE SALUD SAN JOSÉ EL QUINCE,20.54005159,-103.2895639
CENTRO DE SALUD SAN JOSÉ RINCON,19.7664,-103.857
CENTRO DE SALUD SAN JOSÉ TATEPOSCO,20.60624292,-103.2566066
CENTRO DE SALUD SAN JOSE TATEPOSCO TONALA,20.586296,-103.225911
CENTRO DE SALUD SAN JUAN CACOMA,19.890693,-104.48518
CENTRO DE SALUD SAN JUAN COSALA,20.28620002,-103.3426834
CENTRO DE SALUD SAN JUAN DE LOS LAGOS,21.247104,-102.331892
CENTRO DE SALUD SAN JUAN DE OCOTAN,20.71208811,-103.4569193
CENTRO DE SALUD SAN JUAN DE POTREROS,21.702028,-103.597041
CENTRO DE SALUD SAN JUAN DEL MONTE,20.91928165,-103.1269858
CENTRO DE SALUD SAN JUAN EVÁNGELISTA,20.4043,-103.314
CENTRO DE SALUD SAN JUAN TECOMATLAN,20.3270458,-103.1016321
CENTRO DE SALUD SAN JULIÁN,21.009283,-102.175144
CENTRO DE SALUD SAN LUCAS EVANGELISTA,20.40678714,-103.3507062
CENTRO DE SALUD SAN LUCAS EVANGELISTA TLAJOMULCO DE ZUÑIGA,20.406111,-103.350001
CENTRO DE SALUD SAN LUIS SOYATLAN,20.19466319,-103.3031057
CENTRO DE SALUD SAN LUIS SOYATLAN TUXCUECA,20.194903,-103.303134
CENTRO DE SALUD SAN MARCOS,19.44434123,-103.5081277
CENTRO DE SALUD SAN MARCOS EV.,20.32089427,-103.5333432
CENTRO DE SALUD SAN MARTIN DE BOLAÑOS,21.683577,-103.814435
CENTRO DE SALUD SAN MARTÍN DE LAS FLORES,20.59898,-103.28816
CENTRO DE SALUD SAN MARTIN DE LAS FLORES SAN PEDRO TLAQUEPAQUE,20.597501,-103.288001
CENTRO DE SALUD SAN MARTIN DE ZULA,20.40187624,-102.7306602
CENTRO DE SALUD SAN MARTIN HIDALGO,20.43401251,-103.9316177
CENTRO DE SALUD SAN MATEO,19.578419,-105.082808
CENTRO DE SALUD SAN MIGUEL CUYUTLAN,20.417222,-103.391944
CENTRO DE SALUD SAN MIGUEL DE HIDALGO,19.850932,-104.089353
CENTRO DE SALUD SAN MIGUEL DE HUENTITAN,20.7121035,-103.294221
CENTRO DE SALUD SAN MIGUEL DE HUENTITAN GUADALAJARA,20.712001,-103.294001
CENTRO DE SALUD SAN MIGUEL DE LA PAZ,20.37006002,-102.6634682
CENTRO DE SALUD SAN MIGUEL DE LA SIERRA,20.09845,-104.599761
CENTRO DE SALUD SAN MIGUEL EL ALTO,21.035636,-102.403925
CENTRO DE SALUD SAN MIGUEL HUAIXTITA,22.070735,-104.321465
CENTRO DE SALUD SAN MIGUEL ZAPOTITLAN,20.39313153,-102.9940481
CENTRO DE SALUD SAN NICOLÁS,20.4679,-103.817
CENTRO DE SALUD SAN NICOLÁS DE ACUÑA,22.53683,-103.89353
CENTRO DE SALUD SAN NICOLÁS DE IBARRA,20.32989092,-103.1322371
CENTRO DE SALUD SAN PEDRITO,20.61654608,-103.2877099
CENTRO DE SALUD SAN PEDRITO SAN PEDRO TLAQUEPAQUE,20.616501,-103.288001
CENTRO DE SALUD SAN PEDRO,20.8180913,-104.0618887
CENTRO DE SALUD SAN PEDRO ANALCO,21.18192008,-103.724912
CENTRO DE SALUD SAN PEDRO ITZICAN,20.31691797,-102.9542524
CENTRO DE SALUD SAN PEDRO TESISTAN,20.22802265,-103.4146214
CENTRO DE SALUD SAN RAFAEL DE LOS MORENO,20.1224,-105.194
CENTRO DE SALUD SAN RAFAEL DEL REFUGIO,21.991291,-103.235831
CENTRO DE SALUD SAN RAMON,20.35454611,-102.4541885
CENTRO DE SALUD SAN SEBASTIAN DEL ÁLAMO,21.43764947,-102.344658
CENTRO DE SALUD SAN SEBASTIAN DEL OESTE,20.76163595,-104.8528668
CENTRO DE SALUD SAN SEBASTIÁN EL GRANDE,20.52926497,-103.4303158
CENTRO DE SALUD SAN SEBASTIAN EL GRANDE TLAJOMULCO DE ZUÑIGA,20.529281,-103.430361
CENTRO DE SALUD SAN SEBASTIAN TEPONAHUASTLAN,22.08138,-104.06132
CENTRO DE SALUD SAN VICENTE (LABOR VIEJA),20.42578184,-102.6539537
CENTRO DE SALUD SANTA ANA TEPETITLAN,20.61991172,-103.4570896
CENTRO DE SALUD SANTA ANA TEPETITLAN ZAPOPAN,20.619601,-103.457001
CENTRO DE SALUD SANTA ANITA,20.55189644,-103.4473905
CENTRO DE SALUD SANTA ANITA SAN PEDRO TLAQUEPAQUE,20.551901,-103.447001
CENTRO DE SALUD SANTA CECILIA,20.7045056,-103.2909771
CENTRO DE SALUD SANTA CECILIA GUADALAJARA,20.704301,-103.291001
CENTRO DE SALUD SANTA CRUZ DE BARCENAS,20.67062533,-104.000692
CENTRO DE SALUD SANTA CRUZ DE LA SOLEDAD,20.3173383,-103.1576472
CENTRO DE SALUD SANTA CRUZ DE LAS FLORES,20.48047245,-103.5032707
CENTRO DE SALUD SANTA CRUZ DE LAS HUERTAS,20.62083412,-103.2708788
CENTRO DE SALUD SANTA CRUZ DE LAS HUERTAS TONALA,20.620917,-103.271028
CENTRO DE SALUD SANTA CRUZ DEL VALLE,20.5472582,-103.3297739
CENTRO DE SALUD SANTA CRUZ EL GRANDE,20.37574779,-102.8604934
CENTRO DE SALUD SANTA ELENA,19.5509,-103.87
CENTRO DE SALUD SANTA FÉ,20.52598694,-103.0844843
CENTRO DE SALUD SANTA GERTRUDIS,22.073079,-104.191951
CENTRO DE SALUD SANTA LUCIA,20.36337214,-102.3685787
CENTRO DE SALUD SANTA MARGARITA,20.7331215,-103.4227516
CENTRO DE SALUD SANTA MARGARITA ZAPOPAN,20.733301,-103.423001
CENTRO DE SALUD SANTA MARÍA DE ENMEDIO,21.42139078,-102.2259648
CENTRO DE SALUD SANTA MARÍA DE LOS ÁNGELES,22.172796,-103.225661
CENTRO DE SALUD SANTA MARÍA DEL ORO,19.58709484,-102.9105376
CENTRO DE SALUD SANTA MARÍA DEL VALLE,20.877889,-102.382222
CENTRO DE SALUD SANTA MARÍA TEQUEPEXPAN,20.59659,-103.39365
CENTRO DE SALUD SANTA MARIA TEQUEPEXPAN SAN PEDRO TLAQUEPAQUE,20.596591,-103.393651
CENTRO DE SALUD SANTA PAULA,20.59805913,-103.2428793
CENTRO DE SALUD SANTA PAULA TONALA,20.598017,-103.242915
CENTRO DE SALUD SANTA RITA,20.4436364,-102.3918097
CENTRO DE SALUD SANTA ROSA,19.5925,-103.204
CENTRO DE SALUD SANTA ROSA DE LIMA,20.41421259,-103.2351675
CENTRO DE SALUD SANTA ROSALIA,20.035509,-104.464963
CENTRO DE SALUD SANTIAGUITO,20.78083446,-103.7237808
CENTRO DE SALUD SANTIAGUITO DE VELAZQUEZ,20.723878,-102.236704
CENTRO DE SALUD SAUCILLO DE MALDONADO,20.55774657,-102.9246078
CENTRO DE SALUD SAUZ DE LOS MARQUEZ,22.113846,-103.118778
CENTRO DE SALUD SOYATLAN DEL ORO,20.29958,-104.279429
CENTRO DE SALUD STA MARÍA DEL PUEBLITO,20.6784685,-103.4372474
CENTRO DE SALUD STA MARIA DEL PUEBLITO ZAPOPAN,20.678601,-103.437001
CENTRO DE SALUD TABLILLO EL,20.80346203,-104.5482133
CENTRO DE SALUD TACUBAYA,21.77843046,-101.9614426
CENTRO DE SALUD TALA,20.64716145,-103.7083225
CENTRO DE SALUD TALA COLONIA GUADALUPE,20.66076,-103.7125048
CENTRO DE SALUD TALA COLONIA GUADALUPE TALA,20.660817,-103.7126
CENTRO DE SALUD TALA TALA,20.647301,-103.708001
CENTRO DE SALUD TALPA DE ALLENDE,20.3757,-104.815
CENTRO DE SALUD TAMAZULITA,20.2030776,-103.970211
CENTRO DE SALUD TAPALPA,19.94944783,-103.7625737
CENTRO DE SALUD TAZUMBOS,19.29230712,-102.6446441
CENTRO DE SALUD TECALITLAN,19.47792123,-103.3030128
CENTRO DE SALUD TECHALOTITA,21.998665,-104.163079
CENTRO DE SALUD TECOMATES,19.54988664,-104.478017
CENTRO DE SALUD TECOMATLÁN,20.61631,-102.912306
CENTRO DE SALUD TECUALTITAN,20.42677239,-103.0295738
CENTRO DE SALUD TELCRUZ,19.476558,-104.125744
CENTRO DE SALUD TEMACAPULÍN,21.188386,-102.708256
CENTRO DE SALUD TEMASTIAN,21.974871,-103.526826
CENTRO DE SALUD TENAMAXTLAN,20.2186918,-104.165365
